"bearing_1","bearing_2","bearing_3","bearing_4","bearing_5","bearing_6"
49.06,14.88,92.7,165.87,132.04,-1
-1,-1,89.76,-1,129.89,-1
-1,26.98,65.44,-1,104.78,147.19
-1,229.05,180.8,-1,-1,-1
-1,268.15,241.39,246.6,209.23,-1
-1,-1,98.13,119.15,109.96,-1
-1,59.07,96.89,106.87,113.32,-1
54.85,-1,88.37,-1,114.57,-1
130.73,188.38,155.23,99.45,-1,-1
67.31,-1,94.03,-1,107.79,139.35
72.89,78.87,94.85,101.38,110.17,178.01
-1,-1,79.09,-1,105.67,-1
-1,-1,-1,-1,117.15,136.35
95.68,118.9,120.05,139.01,135.88,154.12
-1,-1,-1,135.64,129.14,-1
89.37,95.1,-1,-1,-1,-1
-1,-1,-1,-1,110.23,133.35
-1,-1,-1,129.65,130.59,-1
104.83,58.49,83.53,95.82,107.67,142.82
-1,-1,62.43,234.85,138.39,168.74
60.28,59.47,86.19,95.16,107.82,141.99
60.68,59.91,84.44,94.85,107.57,138.1
56.36,48.56,96.13,108.61,111.72,-1
-1,-1,76.75,99.36,110,142.13
56.29,57.58,85.13,95.01,107.62,-1
158.68,278.65,97.3,101.03,251.11,-1
-1,-1,170.32,-1,74.28,141.98
-1,228.26,177.81,215.1,179,-1
105.97,102.44,-1,111.6,-1,-1
96.52,-1,107.32,-1,115.29,-1
69.57,71.95,87.82,101.11,-1,-1
68.26,342.71,-1,225.84,138.89,-1
-1,-1,-1,-1,165.91,167.45
321.87,276.55,226.8,240.11,200.24,201.03
266.74,-1,202.96,230.79,-1,-1
70.1,76.74,179.32,113.69,-1,-1
-1,56.99,-1,94.38,-1,-1
-1,-1,90.18,99.83,110.12,88.9
-1,-1,127.26,-1,111.06,-1
68.61,75.16,137.08,100.26,-1,-1
42.47,270.14,63.65,241.22,139.18,-1
29.78,21.33,83.03,-1,113.77,-1
33.96,-1,81.59,-1,85.58,-1
58.57,55.02,83.78,98.57,111.97,143.17
98.14,116.64,118.4,-1,130.98,-1
136.9,187.89,157.69,-1,-1,-1
-1,114.84,-1,183.51,-1,-1
58.85,56.47,-1,94.31,106.51,-1
112.77,54.2,86.99,97.71,112.72,-1
324.81,273.97,224.66,243.13,198.28,-1
56.5,-1,80.42,-1,105.92,-1
-1,-1,-1,-1,89.59,84.6
-1,-1,-1,138.02,133.5,-1
-1,278.87,277.52,-1,-1,-1
193.42,-1,179.74,214.99,183.99,-1
-1,-1,-1,215.65,175.56,191.67
109.61,114.83,-1,-1,-1,-1
-1,75.48,118.23,101.16,-1,-1
88.37,120.14,126.85,145.73,137.65,160.29
70.6,101.71,93.24,102.41,111.03,-1
88.92,95.58,104.61,-1,112.29,-1
77.43,102.45,95.26,-1,-1,-1
-1,-1,-1,186.22,163.81,-1
320.77,-1,227.89,-1,203.4,-1
92.82,78.7,-1,-1,-1,-1
-1,-1,-1,-1,118.09,135.64
283.81,291.19,249.88,251.67,-1,-1
312.08,280.26,231.51,-1,-1,-1
145.65,209.9,163.05,-1,-1,-1
120.73,139.69,135.15,-1,144.56,-1
-1,116.73,135.47,93.92,107.62,-1
-1,-1,102.12,154.4,145.01,141.01
182.56,-1,135.74,155.36,-1,-1
-1,228.81,169.43,87.55,-1,-1
-1,-1,120.75,136.13,109.66,140.9
109.65,138.48,63.74,156.03,141.56,-1
48.98,345.68,-1,241.39,-1,-1
-1,-1,-1,154.48,143.34,-1
146.8,209.86,162.4,-1,-1,-1
108.22,139.7,136.2,154.08,145.59,-1
-1,326.14,98.14,189.68,162.83,-1
-1,-1,85.62,121.95,120.98,154.89
-1,-1,60.9,242.76,-1,-1
-1,-1,-1,-1,122.42,155.69
97.17,283.25,163.65,-1,-1,-1
25.49,68.92,85.22,204.33,142.26,-1
-1,-1,92.31,101.03,112.86,138.35
29.23,338.21,60.87,239.86,142.92,169.41
-1,74.29,100.84,-1,109.11,-1
-1,234.62,179.69,-1,-1,-1
178.47,52.23,87.47,100.75,113.07,86.7
-1,-1,-1,97.84,119.63,-1
196.52,-1,180.13,-1,-1,-1
198.03,233.39,180.46,74.65,178.22,142.17
-1,-1,-1,-1,110.28,137.28
71.83,74.79,95.06,97.67,110.47,140.28
69.88,-1,93.8,-1,109.79,-1
-1,-1,59.68,222.02,107.51,171.77
-1,-1,86,182.68,129.3,-1
26.16,1.52,93.71,185.11,137.61,171.35
-1,233.73,177.02,-1,-1,-1
200.56,-1,183.88,-1,-1,-1
201.89,74.79,184.24,-1,-1,-1
-1,77.61,96.65,98.88,105.78,-1
-1,-1,-1,-1,188.22,138.79
65.76,234.24,123.73,214.93,181.39,-1
-1,67.86,-1,100.17,110.36,-1
97.37,116.71,121.84,-1,-1,-1
-1,-1,-1,-1,181.1,191
289.45,233.11,247.56,251.31,71.68,190.13
-1,231.16,182.57,-1,-1,-1
-1,235.19,181.6,-1,73.02,180.94
299.8,-1,289.85,-1,264.75,-1
201.63,287.75,72.7,90.68,-1,-1
52.15,49.95,76.78,278.44,109.05,-1
-1,-1,181.65,-1,150.83,-1
202.03,233.39,-1,102.04,-1,-1
-1,-1,-1,99.28,110.36,143.07
75.58,-1,92.09,-1,108.56,138.31
-1,336.09,59.1,-1,-1,-1
-1,-1,59.62,-1,144.2,164.4
31.13,355.23,88.62,239.64,110.5,-1
77.42,124.25,88.68,99.57,-1,-1
57.17,50.93,82.85,-1,112.34,-1
-1,-1,80.61,-1,111.23,-1
69.77,73.96,-1,-1,-1,-1
67.54,-1,91.11,-1,88.39,139.33
-1,-1,55.18,-1,104.21,-1
-1,191.39,159.33,187.25,-1,-1
-1,116.52,119.91,123.13,-1,-1
76.99,229.41,180.07,216.2,179.18,-1
111.32,-1,123.78,-1,-1,-1
53.47,51.79,81.11,92.13,180.55,-1
297.15,-1,285.57,93.69,-1,-1
-1,-1,-1,-1,105.52,141.48
-1,74.25,-1,181.93,-1,-1
-1,340.46,58.16,-1,-1,-1
-1,-1,-1,-1,105.07,172.8
23.62,334.5,55.49,245.88,144.98,-1
-1,23.8,-1,124.3,-1,-1
97.05,27.95,79.68,126.52,122.01,85.08
-1,-1,84.02,-1,119.64,-1
-1,144.42,93.8,225.86,153.42,-1
-1,322.83,92.16,-1,-1,-1
-1,323.89,-1,226.87,154.07,177.03
-1,234.47,184,-1,-1,-1
-1,-1,-1,-1,107.95,140.44
23.78,-1,59.33,-1,145.79,-1
177.35,334.94,93.82,246.28,-1,-1
-1,-1,91.51,100.07,109.63,138.84
70.95,74.22,93.19,100.98,106.81,-1
-1,68.4,94.51,-1,-1,-1
93.51,-1,75.72,-1,108.33,-1
190.14,102.83,-1,-1,-1,-1
-1,36.32,94.43,114.11,-1,-1
-1,229.52,-1,191.18,-1,-1
-1,230.21,97.41,195.11,138.2,-1
46.97,24.86,276.28,-1,-1,-1
205.94,-1,77.8,-1,112.66,86.1
46.5,24.2,182.26,-1,122.38,-1
23.27,333.52,183.24,246.23,146.79,-1
77.38,131.43,133.17,98.7,142.16,-1
70.91,73.14,91.71,157.19,94.29,168.37
113.71,112.34,-1,107.58,-1,-1
-1,-1,60.86,-1,141.77,-1
-1,334.38,-1,223.29,-1,-1
-1,-1,88.13,99.54,-1,-1
37.93,258.47,92.25,55.16,108.61,-1
-1,-1,-1,-1,100.91,142.53
-1,13.15,163.23,219.44,-1,-1
-1,-1,-1,-1,73.61,149.72
-1,334.4,155.68,237.95,145.75,175.45
54.54,47.97,-1,102.12,181.46,189
-1,66.72,88.03,-1,-1,-1
-1,-1,-1,98.42,109.82,-1
-1,-1,87.53,247.29,111.97,-1
70.02,-1,96.91,99.6,-1,-1
-1,-1,-1,-1,109.99,138.43
181.72,55.12,-1,-1,-1,-1
-1,56.98,-1,96.24,-1,-1
207.48,-1,174.94,-1,109.88,-1
-1,-1,-1,-1,108.72,135.05
-1,-1,86.74,53.38,111.53,-1
-1,22.5,78.4,-1,124.08,158.68
-1,66.14,-1,98.75,-1,-1
63.88,236.65,117.37,-1,-1,-1
71.62,71.39,94.69,104,110.54,136.7
-1,-1,94.66,100.24,105.38,-1
-1,-1,93.72,99.03,110.07,141.72
-1,-1,-1,-1,108.16,137.53
77.33,233.96,181.55,-1,-1,-1
42.7,21.55,77.32,-1,-1,-1
44.19,236.7,82.44,217.03,133.92,156.62
-1,-1,-1,199.51,137.56,167.01
89.42,93.72,102.31,-1,-1,-1
299.2,289.27,285.73,-1,268.23,-1
78.03,-1,93.8,98.73,118.38,141.42
-1,236.96,181.71,-1,111.51,141.31
-1,18.62,-1,132.45,126.51,-1
44.16,20.17,77.17,-1,123.16,-1
101.47,118.9,-1,-1,-1,-1
-1,-1,93.22,100.63,108.98,-1
55.08,39.79,98.5,99.94,110.26,134.7
66.83,73.09,84.78,98.42,110.37,-1
-1,43.74,73.46,-1,-1,-1
58.85,43.3,75.09,89.36,108.69,-1
-1,-1,97.13,95.49,106.91,128.53
213.15,73.43,185.43,-1,-1,-1
-1,18.42,77.76,-1,124.71,159.33
197.43,32.05,89.18,124.95,137.98,-1
35.21,349.13,93.08,-1,142.18,-1
190.68,76.72,180.26,-1,-1,-1
-1,46.63,86.21,101.66,115.17,146.81
61.05,64.84,104.42,101.68,109.93,-1
-1,-1,-1,90.28,182.31,-1
-1,238.85,188.12,-1,76.88,141.71
55.56,41.7,-1,-1,-1,-1
-1,-1,182.56,202.83,-1,-1
-1,-1,83.01,103.61,113.27,-1
-1,254.51,202.34,-1,202.79,-1
-1,-1,-1,-1,101.93,130.56
206.94,165.44,-1,-1,-1,-1
-1,-1,-1,219.46,181.16,-1
-1,-1,-1,208.06,140.61,-1
213.89,237.03,184.06,-1,-1,-1
109.27,111.95,111.8,-1,-1,-1
216.26,239.34,-1,-1,-1,-1
-1,100.54,88.76,93.1,-1,-1
54.26,46.61,75.49,90.05,108.07,-1
-1,-1,-1,280.12,111.03,280.44
64.12,64.29,88.29,98.26,109.19,142.54
-1,236.31,185.62,-1,-1,-1
63.93,63.2,90.98,98.34,-1,-1
-1,223,-1,218.04,-1,-1
-1,-1,-1,-1,109.51,142.74
97.1,101.23,89.98,137.77,110.73,142.19
64.39,236.13,177.72,-1,-1,-1
-1,237.11,-1,221.42,179.73,-1
50.96,45.4,75.82,90.9,107.25,-1
63.62,-1,134.54,98.65,108.78,-1
-1,56.64,183.18,128.17,181.84,148.38
43.44,-1,95.79,-1,-1,-1
51.93,42.93,83.19,-1,124.42,169.91
-1,147.23,137.71,-1,-1,-1
214.95,146.32,136.2,158.88,-1,-1
-1,-1,79.56,155.17,145.09,-1
-1,-1,138.37,-1,144.96,-1
54.72,43.62,82.12,103.42,115.52,-1
146.31,200.2,161.36,194.84,-1,-1
297.74,-1,295.36,-1,281.67,-1
76.87,-1,90.72,-1,-1,-1
-1,54.83,-1,88.7,105.47,-1
51.15,49.07,-1,-1,-1,-1
-1,47.49,90.51,-1,107.81,143.89
70.62,72.71,89.67,95.21,105.99,83.82
41.38,13.2,-1,154.55,-1,-1
40.42,12.08,79.69,-1,124.7,-1
-1,-1,-1,-1,125.47,158.34
-1,-1,86.94,216.57,147.76,-1
32.4,342.09,91.45,-1,144.79,-1
85.9,94.63,-1,-1,-1,-1
67.42,-1,89.7,94.48,104.32,135.09
84.75,95.1,102.23,97.79,-1,-1
69.04,72.08,89.39,94.35,105.43,-1
51.53,38.36,-1,-1,-1,-1
-1,122.06,123.49,160.71,145.82,-1
100.78,-1,126.05,141.26,136.5,-1
267.5,255.94,-1,238.31,203.3,-1
103.31,135.48,131.25,-1,-1,-1
277.92,-1,168.49,-1,-1,-1
-1,-1,-1,140.38,138.5,-1
272.65,256.31,213.67,-1,-1,-1
-1,104.67,118.01,134.69,137.68,-1
272.22,259.01,-1,236.75,207.41,-1
-1,-1,-1,159.33,149.27,-1
-1,-1,133.64,-1,142.63,-1
-1,-1,-1,151.01,144.56,-1
102.34,131.03,-1,141.7,136.95,-1
-1,-1,-1,-1,202.98,177.71
296.99,66.9,-1,153.85,106.42,85.18
67.01,-1,89.27,115.39,105.2,-1
-1,37.11,-1,87.52,-1,-1
92.93,34.93,71.31,-1,109.62,-1
102.14,134.63,-1,-1,-1,-1
-1,119.31,87.04,94.63,132.21,134.54
-1,-1,-1,153.81,138.04,-1
101.4,129.65,129.61,-1,-1,-1
-1,-1,-1,93.86,103.69,133.11
36.99,2.34,76.05,88.3,129.23,163.4
98.32,124.17,-1,-1,-1,-1
48.02,75.9,93.16,136.88,137.23,-1
98.01,-1,127.79,-1,-1,-1
48.83,32.77,80.03,89.65,-1,-1
-1,256.91,216.72,-1,-1,-1
99.14,-1,127.94,141.83,139.8,-1
48.62,38.4,76.9,87.82,106.74,143.79
104.98,132.65,-1,-1,-1,-1
120.47,132.98,137.37,-1,139.86,-1
99.87,129.85,-1,-1,-1,-1
-1,130.31,129.92,140.5,-1,-1
101.81,133.36,-1,-1,-1,-1
101.5,134.62,130.56,-1,-1,-1
114.66,131.09,105.71,113.97,118.02,-1
-1,-1,-1,143.63,137.38,158.95
-1,-1,-1,86,107.72,-1
-1,-1,-1,140.78,136.49,157.4
100.6,128.69,133.4,-1,-1,-1
-1,-1,128.42,146.06,138.52,-1
97.74,-1,104.55,-1,144.23,135.34
-1,-1,-1,146.52,143.04,-1
-1,-1,128.33,144.99,139.39,153.19
-1,-1,-1,144.46,137.75,-1
101.49,128.88,133.58,142.96,139.53,-1
-1,129.3,130.45,133.1,139.11,-1
105.75,130.06,129.22,147.32,-1,-1
114.61,154.26,139.99,163,-1,-1
104.49,131.97,141.59,-1,-1,-1
93.77,128.76,-1,-1,-1,-1
109.05,128.66,-1,-1,-1,-1
-1,-1,110.97,-1,119.26,-1
101.81,-1,127.23,-1,239.76,288.24
298.29,128.54,294.35,146.13,-1,-1
-1,-1,167.3,202.4,-1,-1
-1,157.7,-1,161.4,-1,-1
-1,-1,130.49,148.59,141.44,160.37
112.94,154.44,141.81,-1,-1,-1
100.76,129.6,130.42,147.63,-1,-1
-1,127.17,131.38,144.76,-1,-1
104.22,133.73,129.43,-1,-1,-1
94.41,128.99,-1,-1,-1,-1
-1,-1,128.32,149.12,139.75,-1
101.62,131.99,131.88,-1,-1,-1
53.52,130.08,71.69,154.31,124.87,-1
99.63,129.79,71.53,-1,122.79,-1
-1,-1,128.99,-1,133.48,-1
109.5,130.15,130.68,153.69,140.92,-1
-1,155.95,141.25,-1,-1,-1
102.57,130.07,-1,-1,-1,-1
-1,-1,-1,143.57,138.14,-1
85.1,5.98,-1,162.45,127.47,-1
-1,157.02,-1,165.31,143.62,153.72
-1,-1,-1,148.77,140.5,-1
145.51,156.77,140.98,-1,-1,-1
-1,-1,-1,162.52,149.34,168.05
-1,129.35,141.17,166.88,147.81,-1
-1,156.34,139.27,-1,-1,-1
-1,-1,128.26,148.91,-1,-1
-1,-1,141.65,166.57,-1,-1
-1,180.42,161.97,-1,-1,-1
42.55,24.37,70.27,-1,109.72,-1
-1,-1,66.98,-1,110.98,84.65
-1,-1,-1,145.32,140.44,-1
111.9,146.9,-1,-1,-1,-1
99.76,131.77,-1,147.82,-1,-1
111.71,130.26,131.89,-1,-1,-1
-1,-1,140.05,163.33,149.85,-1
-1,-1,32.6,-1,109.64,-1
114.54,155.84,-1,-1,-1,-1
154.21,-1,72.86,-1,-1,-1
43.18,5.51,69.74,174.6,-1,-1
-1,-1,161.98,186.24,127.26,-1
-1,-1,-1,147.93,135.23,-1
-1,135.21,130.72,-1,-1,-1
98.43,131.73,131.42,-1,-1,-1
111.85,158.47,141.47,-1,-1,-1
-1,158.9,144,-1,-1,-1
113.67,158.49,-1,162.02,-1,-1
154.22,194.39,161.8,-1,-1,-1
-1,-1,-1,147.85,137.95,-1
-1,135.32,131.17,-1,-1,-1
-1,-1,-1,150.88,139.87,-1
-1,-1,-1,149.13,120.22,-1
109.38,159.22,142.93,-1,-1,-1
-1,160,141.67,-1,-1,-1
146.13,102.34,-1,-1,-1,-1
-1,-1,-1,150.61,141.1,-1
-1,-1,140.15,168.4,-1,-1
-1,-1,132.03,155.5,145.42,-1
-1,-1,-1,155.52,141.47,-1
-1,-1,-1,-1,120.59,144.65
-1,-1,-1,79.13,108.54,-1
100.78,136.16,82.3,152.69,-1,-1
-1,136.04,128.97,-1,140.87,161.86
-1,132.04,135.21,153.58,141.96,164.46
274.72,-1,239.7,-1,-1,-1
64.88,63.79,92.12,100.43,110.86,-1
102.88,105.29,-1,115.44,122.13,-1
-1,18.19,61.2,73.88,144.84,-1
98.13,-1,133.88,-1,111.72,-1
92.52,134.72,-1,-1,-1,-1
118.8,142.11,137.51,-1,-1,-1
109.2,113.74,-1,-1,-1,-1
123.91,136.42,-1,-1,-1,-1
97.59,-1,131.89,-1,139.59,-1
1.64,310.58,-1,258.09,167.33,-1
-1,135.43,232.15,-1,-1,-1
-1,-1,62.6,75.48,-1,-1
-1,-1,-1,218.47,131.43,-1
-1,-1,61.76,-1,106.25,153
99.73,-1,130.42,-1,-1,-1
-1,-1,-1,77.26,112.87,151.53
-1,-1,58.86,67.26,-1,-1
91.12,-1,112.4,-1,123.26,-1
27.53,-1,154.38,-1,-1,-1
-1,-1,103.81,-1,114.84,-1
100.32,135.38,-1,-1,-1,-1
-1,-1,-1,-1,143.29,159.8
-1,-1,230.89,154.92,208.55,-1
284.79,-1,233.94,-1,144.52,-1
-1,-1,-1,-1,212.37,209.73
37.92,10.52,67.55,137.59,121.18,-1
-1,355.16,-1,229.37,130.4,-1
296.39,-1,298.05,-1,-1,-1
-1,353.29,-1,229.28,122.79,-1
-1,-1,-1,158.36,142.19,-1
96.75,129.53,132.38,232.32,127.72,84.44
95.49,139.38,-1,-1,-1,-1
96.94,136.01,-1,-1,-1,-1
-1,-1,-1,153.86,142.56,-1
31.92,351.85,-1,232.75,130.16,-1
297.9,-1,294.27,-1,280.85,-1
100.43,135.62,130.22,-1,-1,-1
99.12,136.1,-1,153.86,145.28,161.6
-1,258.23,295.5,-1,214.04,-1
37.02,5.36,66.52,155.43,123.7,83.03
28.55,-1,66.46,238.58,143.34,-1
-1,-1,-1,51.85,108.81,-1
285.82,-1,239.84,-1,-1,-1
-1,345.82,59.23,242.45,136.79,-1
-1,343.7,60.27,241.66,135.95,-1
169.97,210.32,-1,-1,-1,-1
-1,158,139.78,168.79,-1,-1
-1,137.55,132.33,-1,-1,-1
-1,-1,-1,167.26,148.63,161.77
97.76,158.39,134.13,-1,-1,-1
-1,-1,47.45,-1,108.57,-1
12.16,335.3,15.38,292.39,118.78,-1
20.09,-1,44.92,-1,146.71,-1
-1,142.23,140.29,167.28,149.36,-1
95.15,142.34,132.58,-1,-1,-1
95.77,139.67,131.83,-1,-1,-1
-1,-1,-1,-1,112.23,144.07
89.6,143.83,-1,-1,-1,-1
93.71,142.03,133.86,-1,-1,-1
94.36,144.59,132.88,161.51,146.59,168.47
-1,-1,129.22,121.79,-1,-1
-1,-1,123.27,119.72,122.63,-1
-1,217.52,174.58,-1,-1,-1
-1,155.23,139.74,180.74,144.57,-1
-1,289.1,-1,280.58,278.6,-1
96.77,139.58,131.34,-1,-1,-1
295.46,-1,294.38,277.82,277.56,-1
93.72,103.36,-1,113.62,-1,-1
97.08,147.67,135.84,-1,-1,-1
95.37,141.58,-1,-1,-1,-1
-1,-1,-1,138.93,134.83,-1
-1,-1,133.16,160.07,142.77,-1
98.55,141.86,132.44,-1,-1,-1
298.56,-1,289.25,-1,-1,-1
-1,-1,134.56,157.85,-1,-1
121.9,-1,288.65,-1,-1,-1
178.85,219.37,176.39,-1,-1,-1
94.37,100.15,-1,163.15,147.25,-1
-1,218.11,176.6,161.35,-1,-1
-1,-1,-1,167.74,150.12,-1
27.92,353.66,-1,234.95,129.43,163.9
97.32,153.67,138.61,161.02,-1,-1
99.59,-1,137.53,-1,-1,-1
110.53,135.48,133.18,143.09,-1,-1
114.89,140.48,137.84,-1,-1,-1
-1,144.11,136.45,151.83,-1,-1
-1,-1,-1,163.39,147.29,-1
94.39,121.19,125.18,-1,-1,-1
111.98,141.57,134.16,145.12,141.39,-1
269.55,270.64,84.4,-1,218.98,216.01
-1,-1,131.93,145.03,-1,-1
-1,-1,-1,245.41,146.86,-1
-1,290.36,-1,279.51,-1,-1
-1,-1,-1,144.52,142.3,-1
110.68,136.09,132.82,146.24,-1,-1
-1,325.71,-1,258.26,-1,-1
-1,270.58,-1,249.84,218.37,-1
295.4,-1,293.45,-1,280.5,-1
-1,-1,-1,-1,111.21,135.12
93.85,118.8,84.31,-1,141.32,-1
92.51,150.53,136.52,-1,-1,-1
118.17,142.89,138.18,-1,-1,-1
-1,-1,-1,175.93,145.02,-1
93.2,-1,133.77,-1,141.47,-1
119.07,138.28,137.17,145.68,-1,-1
29.95,1.14,47.85,345.15,111.31,-1
110.9,136.55,132.76,349.29,-1,-1
111.69,141.8,138.2,150.68,-1,-1
-1,-1,-1,290.56,138.25,183.26
4.65,-1,10.28,144.19,142.85,-1
-1,-1,-1,167.82,145,-1
92.11,144.26,135.12,162.81,-1,-1
-1,-1,-1,163.24,145.92,-1
112.19,154.52,137.1,-1,144.34,-1
-1,134.68,134.19,164.14,138.4,-1
298.68,-1,296.44,-1,-1,-1
-1,141.97,138.93,151.31,142.67,-1
-1,133.7,132.16,139.58,138.84,-1
-1,-1,-1,162.99,146.74,167.57
-1,-1,133.13,145.02,139.52,-1
-1,286.84,-1,282.95,278.17,-1
-1,-1,-1,164.28,145.99,166.76
-1,-1,133.3,-1,140.16,-1
93.65,147.18,133.19,-1,-1,-1
-1,148.85,135.19,-1,-1,-1
117.5,141.63,137.13,-1,-1,-1
-1,149.75,134.65,166.53,149.42,-1
86.38,-1,108.12,-1,-1,-1
-1,-1,-1,162.91,149.3,-1
-1,116.07,112.72,134.23,-1,-1
296.67,-1,291.63,-1,268.55,-1
57.14,56.5,-1,88.76,-1,-1
59.45,57.89,-1,88.02,104.2,-1
-1,-1,82.42,-1,102.14,-1
95.93,147.46,135.88,159.15,106.47,-1
-1,-1,108.17,120.18,122.53,-1
108.75,112.9,-1,-1,-1,-1
-1,98.06,-1,117.32,129.13,-1
84.29,148.7,124.03,167.95,117.15,-1
-1,96.7,-1,116.31,-1,-1
85.56,200.34,137.47,-1,123.33,-1
-1,-1,109.95,-1,119.87,-1
-1,-1,-1,165.59,146.03,-1
-1,148.4,106.27,-1,-1,-1
-1,151.95,134.27,168.55,148.42,-1
104.67,110.44,-1,-1,-1,-1
-1,112.99,118.87,-1,113.81,-1
-1,-1,-1,162.52,149.01,-1
89.53,154,136.28,170.19,150.56,-1
-1,289.12,-1,281.03,-1,-1
19.6,339.91,28.79,308.41,109.62,163.11
-1,75.22,187.56,-1,-1,-1
-1,256.52,194.15,226.94,-1,-1
-1,-1,-1,230.13,186.54,-1
-1,280.71,-1,239.47,187.09,-1
-1,144.23,139.54,155.06,146.55,-1
91.23,154.9,-1,-1,-1,-1
-1,82.62,-1,126.63,150.33,-1
-1,-1,-1,-1,114.2,137.9
-1,254.95,-1,229.68,187.19,-1
339.91,-1,215.71,-1,-1,-1
290.58,-1,290.89,-1,-1,-1
-1,290.59,288.7,-1,-1,-1
328.75,-1,230.32,-1,281.41,284.87
-1,107.38,113.38,111.76,-1,-1
-1,281.68,218.53,241.18,190.34,-1
16.92,-1,25.42,302.69,107.78,-1
-1,255.17,348.05,236.49,188.53,-1
354.24,-1,347.86,287.9,10.69,198.81
83.77,166.53,-1,-1,-1,-1
110.82,-1,137.38,-1,147.91,-1
-1,290.16,296.16,-1,-1,-1
336.41,-1,221.24,-1,-1,-1
-1,-1,318.66,-1,249.37,-1
-1,-1,318.98,-1,248.64,218.42
334.54,73.29,321.1,-1,-1,-1
-1,-1,-1,-1,276.33,279.26
-1,277.63,-1,243.76,191.69,196.96
88.35,107.64,115.2,-1,-1,-1
336.27,-1,318.68,-1,249.8,-1
352.45,-1,345.27,-1,275.49,202.59
-1,-1,-1,115.79,120.5,-1
356.04,-1,345.05,122.66,124.67,-1
343.4,330.49,326.71,265.52,189.31,-1
-1,106.43,119.28,131.11,131.15,83.56
86.52,166.83,-1,170.49,-1,-1
336.19,219.7,314.98,276.1,251.03,-1
-1,291.6,315.86,-1,-1,-1
-1,-1,166.83,269.23,231.03,-1
352.58,-1,345.96,-1,-1,-1
218.33,320.78,-1,287.31,-1,-1
85.61,-1,116.49,131.82,128.95,-1
-1,317.52,314.65,266.55,-1,-1
-1,-1,-1,265.97,169.33,-1
6.92,317.65,-1,265.01,-1,-1
-1,288.13,283.1,-1,-1,-1
-1,303.8,313.3,268.61,-1,-1
-1,312.58,342.94,262.74,-1,-1
-1,257.75,-1,236.76,-1,-1
-1,93.85,-1,119.86,-1,-1
207.74,231.79,176.26,-1,-1,-1
-1,-1,316.14,134.56,231.58,-1
90.15,102.58,116.89,-1,132.21,-1
338.41,303.73,-1,269.27,237.13,211.04
351.99,321.01,340.63,-1,275.97,204.56
82.71,-1,104.42,120.36,122.7,-1
85,103.12,116.33,131.58,-1,-1
290.16,-1,292.58,-1,276.35,281.03
294.17,-1,296.97,-1,275.92,-1
-1,-1,5.46,264.95,175.38,-1
17.51,318.87,7.92,-1,-1,-1
167.29,317.49,340.79,-1,198.06,-1
356.12,-1,340.14,-1,197.83,-1
7.1,69.1,169.99,266.94,-1,-1
352.79,-1,342.06,-1,-1,-1
-1,320.18,342.95,287.58,276.08,193.3
14.04,75.67,21.25,266.76,152.49,-1
84.15,102.59,116.49,-1,-1,-1
337.33,-1,308.35,-1,232.86,-1
-1,-1,314,269.51,232.72,-1
339.99,-1,314.26,-1,-1,-1
-1,-1,-1,-1,232.66,212.78
83.31,-1,113.25,-1,-1,-1
275.73,282.09,209.4,-1,-1,-1
-1,256.27,-1,240.96,-1,-1
118.62,136.53,-1,-1,-1,-1
-1,-1,231.48,235.92,-1,-1
328.7,-1,69.88,-1,-1,-1
-1,-1,-1,267.42,200.31,-1
83.15,102.31,114.15,-1,-1,-1
295.92,-1,292.45,-1,-1,-1
-1,-1,114.65,130.93,130.34,154.84
107.12,113.47,119.05,110.77,115.93,-1
295.27,101.4,151.5,129.96,128.68,-1
113.41,-1,294.31,-1,-1,-1
327.39,279.71,234,-1,-1,-1
327.92,73.15,231.26,-1,-1,-1
87.14,103.15,114.43,134.09,131.8,-1
-1,280.63,-1,243.93,196.69,-1
-1,317.8,-1,248.39,-1,-1
83.34,99.59,-1,-1,-1,-1
359.83,-1,234.4,-1,-1,-1
330.89,-1,235.59,244.52,-1,-1
-1,-1,104.73,123.94,125.39,149.69
325,-1,235.94,-1,-1,-1
295.72,280.78,292.83,257.25,277.31,284.34
-1,-1,-1,244.93,201.46,-1
-1,-1,-1,-1,119.95,149.15
-1,-1,295.17,278.58,288.25,-1
329.19,-1,230.62,-1,199.36,-1
99.91,97.84,105.96,-1,92.07,-1
-1,-1,-1,123.66,122.87,-1
273.3,81.6,98.12,102.35,110.29,-1
86.29,302.72,311.2,233.64,-1,-1
-1,-1,69.5,270.24,79.54,217.22
332.21,-1,312.35,-1,272.61,212.07
327.67,-1,239.56,-1,-1,-1
108.53,-1,334.58,244.11,200.96,-1
-1,-1,-1,-1,113.35,149.8
-1,110.42,116.76,-1,-1,-1
100.1,-1,116.37,-1,-1,-1
-1,290.72,-1,267,-1,-1
-1,-1,106.49,-1,123.12,148.26
-1,94.88,97.81,122.36,122.34,152.97
96.41,112.66,118.38,125.38,-1,-1
-1,-1,103.08,254.29,122.59,148.83
-1,110.19,119.77,128.53,-1,-1
130.55,176.46,293.66,-1,-1,-1
-1,-1,-1,-1,124.05,152.79
-1,263.04,215.23,239.21,201.27,-1
80.75,95.83,109.49,107.99,-1,-1
147.48,258.15,241.29,235.05,196.95,-1
-1,-1,-1,246.13,71.99,148.1
81.5,96.51,108.74,125.4,124.25,-1
336.43,280.5,241.41,-1,201.35,-1
