"bearing_1","bearing_2","bearing_3","bearing_4","bearing_5","bearing_6"
NA,NA,97.33,100.82,109.31,142.41
117.39,125.86,126.62,128.27,NA,NA
NA,NA,124.37,142.05,143.3,NA
109.03,NA,119.67,143.65,139.29,NA
NA,NA,NA,117.46,129.4,130.45
NA,NA,NA,127.13,130.63,148.46
114.79,130.16,134.09,NA,NA,NA
169.9,218.46,169.92,136.38,175.82,NA
111.97,111.01,115.73,NA,109.37,NA
NA,110.63,112.34,107.7,NA,NA
NA,NA,NA,107.27,114.54,129.99
NA,NA,71.67,209.25,167.52,NA
55.6,49.22,87.67,110.6,NA,NA
58.25,62.47,88.11,NA,272.12,NA
58.63,NA,88.16,NA,112.98,NA
77.3,288,97.02,99.03,108.32,130.82
51.54,1.66,104.48,276.22,111.85,NA
NA,NA,NA,103.38,110.35,132.36
72.9,107.76,102.57,100.51,111.96,139.31
96.07,81.69,99.24,NA,171.1,NA
77.62,NA,111.03,102.03,114.53,NA
NA,NA,NA,99.77,108.31,NA
64.73,125.51,NA,96.38,NA,NA
NA,NA,NA,NA,107.76,142.15
137.78,166.86,93.89,127.37,131.05,NA
NA,NA,70.44,200.67,NA,NA
35.64,357.72,112.43,203.68,133.39,NA
NA,307.95,70.52,NA,NA,NA
NA,NA,NA,107.42,111.57,NA
NA,117.06,119.9,NA,122.44,NA
NA,NA,NA,107.97,111.13,NA
NA,NA,NA,98.36,106.79,133.36
NA,77.95,NA,100.71,111.38,139.62
80.95,203.44,104.31,202.75,172.27,NA
91.28,174.33,153.8,103.75,151.63,NA
99.97,109.89,111.82,NA,130.01,NA
75.9,82.14,94.4,100.55,110.4,NA
NA,NA,NA,NA,112.36,131.2
NA,357.67,NA,185.77,NA,NA
NA,NA,NA,NA,130.09,165.97
97.83,NA,107.43,111.9,112.39,NA
NA,NA,162.06,202.01,168,NA
70.61,77.12,73.48,101.28,128.18,140.63
50.55,48.48,NA,NA,NA,NA
48.51,38.79,70.43,84.18,102.72,141.56
NA,55.61,113.55,99.37,112.37,146.79
NA,219.64,173.33,107.69,NA,NA
NA,NA,NA,202.22,163.03,NA
35.07,356.47,71.32,204.71,NA,NA
NA,NA,NA,143.89,128.36,NA
72.21,77.95,96.27,100.38,110.52,157.11
NA,62.06,NA,94.04,107.79,NA
71.4,NA,98.13,100.85,108.27,NA
68.9,77.32,98.95,101.71,NA,NA
NA,NA,NA,NA,111.19,140.72
35.29,355.92,69.8,206.92,131.08,166.99
NA,35.79,101.08,145.78,NA,NA
NA,138.96,70.63,207.42,103.07,157.62
88.52,NA,86.14,NA,110.22,140.6
160.38,220.16,173.89,211.15,155.97,NA
NA,84.16,97,98.83,173.72,NA
NA,85.77,102.67,NA,105.3,NA
285.49,NA,106.21,107.17,116.94,NA
96.47,NA,241.48,173.16,214.67,NA
287.66,270.74,241.03,NA,216.22,NA
34.36,355.97,74.02,210.25,132.4,NA
NA,NA,NA,245.57,213.66,206.27
NA,33.99,98.49,146.38,NA,NA
283.4,354.15,76.97,150.21,NA,NA
NA,11.07,110.22,191.18,147.32,NA
NA,NA,99.55,106.83,NA,NA
8.28,81.25,73.68,208.2,142.67,NA
NA,NA,71.08,NA,118.29,162.76
26.08,219.36,122.27,103.44,NA,NA
166.57,48.58,NA,199.35,116.79,149.16
54.79,32.46,NA,208.14,NA,NA
49.64,34.49,71.04,NA,NA,NA
35.25,110.93,72.13,102.64,132.07,NA
59.67,83.85,89.83,105.76,107.21,NA
94.69,118.71,105.34,111.33,97.9,NA
NA,75.14,NA,173.15,NA,NA
105.59,347.81,101.22,192.3,144.63,NA
NA,NA,NA,NA,116.8,153.79
70.44,74.78,98.4,102.51,NA,NA
NA,354.24,NA,213.81,133.13,166.03
NA,221.82,172.61,NA,NA,NA
333.68,48.33,215.99,106.87,NA,NA
53,45.91,NA,109.48,72.77,196.98
NA,NA,NA,NA,116.82,149.64
59.61,46.32,80.76,109.4,115.04,153.81
64.26,NA,181.6,NA,NA,NA
247.66,82.31,105.96,100.19,111.33,NA
NA,249.01,191.93,83.78,191.78,NA
NA,223.26,173.72,207.28,NA,NA
NA,NA,NA,110.87,113.41,NA
114.61,129.74,133.48,NA,NA,NA
95.69,105.28,112.38,111.73,118.68,NA
71.77,75.3,93.75,99.93,NA,NA
176.18,275.68,153.19,151.2,258.51,NA
74.25,28.28,98.75,102.08,111.97,NA
NA,NA,NA,NA,109.67,136.87
93.69,96.11,102.78,NA,NA,NA
107.26,123.37,NA,NA,NA,NA
33.91,351.69,71.75,217.87,284.25,NA
NA,NA,NA,NA,129.71,163.06
98.74,NA,86.61,NA,117.14,NA
34.58,351.26,66.88,218.28,134.04,166.67
NA,79.93,96.21,111.64,NA,NA
97.32,84.01,NA,101.65,NA,NA
71.65,74.14,70.24,215.81,131.58,NA
70.42,NA,96.58,NA,112.66,NA
55.94,46.25,85.5,107.93,117.2,138.07
106.08,136.84,98.94,NA,112.85,135.5
76.36,NA,96.88,103.18,NA,NA
123.56,114.55,NA,147.79,NA,NA
105.13,131.05,141.49,NA,140.88,NA
70.83,NA,97.29,NA,NA,NA
250.64,NA,202.42,NA,NA,NA
79.94,86.08,NA,98.6,NA,NA
NA,131.05,NA,141.23,NA,NA
49.79,32.43,NA,NA,NA,NA
NA,NA,NA,NA,106.61,144.24
NA,NA,NA,107.86,111.27,141.31
32.7,350.91,NA,221.68,135.1,165.6
NA,45.85,96.23,102.55,71.77,NA
81.03,128.93,133.64,NA,132.48,NA
NA,77.73,96.7,103.68,NA,NA
85.05,121.94,119.12,129.17,NA,NA
90.59,115.88,116.68,NA,NA,NA
NA,136.79,134.43,NA,NA,NA
249.68,NA,203.52,NA,NA,NA
74.39,83.09,233.78,98.47,NA,NA
286.56,265.3,NA,NA,NA,NA
58.96,56.96,83.94,93.33,115.02,NA
107.54,129.71,133.22,NA,NA,NA
77.5,82.85,93.3,99.47,NA,NA
NA,NA,86.7,NA,105.24,138.98
93.37,NA,134.25,NA,NA,NA
70.56,78.85,97.59,101.82,273.84,NA
NA,NA,NA,NA,110.09,142.12
NA,NA,107.77,114.37,113.97,134.81
68.9,75.78,96.7,101.06,111.13,140.69
NA,6.81,95.56,NA,132.66,NA
NA,53.33,87.15,107.01,116.02,148.23
NA,6.9,68.69,225.85,158.64,84.21
95,115.67,122.22,130.01,131.4,NA
NA,116.79,120.88,130.32,NA,NA
NA,NA,293.66,NA,131.55,165.12
165.27,250.01,197.82,209.93,176.88,186.44
43.29,28.77,63.26,214.66,80.21,NA
NA,NA,NA,101.75,115.27,NA
NA,NA,148.83,193.66,171.26,NA
108.48,NA,132.43,NA,NA,NA
95.11,NA,126.28,147.92,137.54,156.83
NA,NA,132.42,148.45,141.64,NA
NA,118.48,121.74,135.26,NA,NA
252.37,104.25,110.39,113.77,119.53,NA
NA,77.88,206.97,229.78,NA,NA
92.42,110.81,NA,NA,NA,NA
NA,249.2,NA,228.86,193.9,NA
97.6,93.62,116.95,132.01,122.39,NA
NA,NA,120.03,NA,135.66,NA
70.01,NA,95.43,100.99,111.29,NA
NA,NA,93.56,164.33,132.68,NA
NA,NA,92.79,169.09,127.57,139.89
76.79,80.93,NA,162.76,NA,NA
48.81,74.79,84.87,95.81,117.87,141.65
NA,NA,84.05,102.67,NA,NA
57.31,41.47,83.44,116.48,NA,NA
NA,NA,NA,114.88,119.11,149.74
NA,100.37,NA,144.54,NA,NA
NA,29.61,66.28,NA,104.62,NA
NA,89.5,NA,92.9,NA,NA
NA,NA,NA,NA,109.23,140.47
70.05,71.14,98.79,101.33,111.1,NA
NA,NA,122.46,134.77,NA,NA
78.41,144.32,97.27,129.67,108.01,135.47
NA,96.23,106.28,103.05,110.43,129.85
NA,119.99,121.17,134.3,140.24,NA
NA,NA,89.82,98.93,110.12,NA
78.26,60.72,88.7,96.64,108.44,142.15
49.06,14.88,92.7,165.87,132.04,NA
NA,NA,89.76,NA,129.89,NA
NA,26.98,65.44,NA,104.78,147.19
NA,229.05,180.8,NA,NA,NA
NA,268.15,241.39,246.6,209.23,NA
NA,NA,98.13,119.15,109.96,NA
NA,59.07,96.89,106.87,113.32,NA
54.85,NA,88.37,NA,114.57,NA
130.73,188.38,155.23,99.45,NA,NA
67.31,NA,94.03,NA,107.79,139.35
72.89,78.87,94.85,101.38,110.17,178.01
NA,NA,79.09,NA,105.67,NA
NA,NA,NA,NA,117.15,136.35
95.68,118.9,120.05,139.01,135.88,154.12
NA,NA,NA,135.64,129.14,NA
89.37,95.1,NA,NA,NA,NA
NA,NA,NA,NA,110.23,133.35
104.83,58.49,83.53,95.82,107.67,142.82
NA,NA,62.43,234.85,138.39,168.74
60.28,59.47,86.19,95.16,107.82,141.99
60.68,59.91,84.44,94.85,107.57,138.1
56.36,48.56,96.13,108.61,111.72,NA
NA,NA,76.75,99.36,110,142.13
56.29,57.58,85.13,95.01,107.62,NA
158.68,278.65,97.3,101.03,251.11,NA
NA,NA,170.32,NA,74.28,141.98
NA,228.26,177.81,215.1,179,NA
105.97,102.44,NA,111.6,NA,NA
96.52,NA,107.32,NA,115.29,NA
69.57,71.95,87.82,101.11,NA,NA
68.26,342.71,NA,225.84,138.89,NA
NA,NA,NA,NA,165.91,167.45
321.87,276.55,226.8,240.11,200.24,201.03
266.74,NA,202.96,230.79,NA,NA
70.1,76.74,179.32,113.69,NA,NA
NA,56.99,NA,94.38,NA,NA
NA,NA,90.18,99.83,110.12,88.9
68.61,75.16,137.08,100.26,NA,NA
42.47,270.14,63.65,241.22,139.18,NA
29.78,21.33,83.03,NA,113.77,NA
33.96,NA,81.59,NA,85.58,NA
58.57,55.02,83.78,98.57,111.97,143.17
98.14,116.64,118.4,NA,130.98,NA
136.9,187.89,157.69,NA,NA,NA
58.85,56.47,NA,94.31,106.51,NA
112.77,54.2,86.99,97.71,112.72,NA
324.81,273.97,224.66,243.13,198.28,NA
56.5,NA,80.42,NA,105.92,NA
NA,NA,NA,138.02,133.5,NA
NA,278.87,277.52,NA,NA,NA
193.42,NA,179.74,214.99,183.99,NA
NA,NA,NA,215.65,175.56,191.67
109.61,114.83,NA,NA,NA,NA
NA,75.48,118.23,101.16,NA,NA
88.37,120.14,126.85,145.73,137.65,160.29
70.6,101.71,93.24,102.41,111.03,NA
88.92,95.58,104.61,NA,112.29,NA
77.43,102.45,95.26,NA,NA,NA
NA,NA,NA,186.22,163.81,NA
320.77,NA,227.89,NA,203.4,NA
NA,NA,NA,NA,118.09,135.64
283.81,291.19,249.88,251.67,NA,NA
312.08,280.26,231.51,NA,NA,NA
145.65,209.9,163.05,NA,NA,NA
120.73,139.69,135.15,NA,144.56,NA
NA,NA,102.12,154.4,145.01,141.01
NA,228.81,169.43,87.55,NA,NA
NA,NA,120.75,136.13,109.66,140.9
109.65,138.48,63.74,156.03,141.56,NA
48.98,345.68,NA,241.39,NA,NA
NA,NA,NA,154.48,143.34,NA
146.8,209.86,162.4,NA,NA,NA
108.22,139.7,136.2,154.08,145.59,NA
NA,326.14,98.14,189.68,162.83,NA
NA,NA,85.62,121.95,120.98,154.89
NA,NA,60.9,242.76,NA,NA
NA,NA,NA,NA,122.42,155.69
97.17,283.25,163.65,NA,NA,NA
25.49,68.92,85.22,204.33,142.26,NA
NA,NA,92.31,101.03,112.86,138.35
29.23,338.21,60.87,239.86,142.92,169.41
NA,74.29,100.84,NA,109.11,NA
NA,234.62,179.69,NA,NA,NA
178.47,52.23,87.47,100.75,113.07,86.7
NA,NA,NA,97.84,119.63,NA
198.03,233.39,180.46,74.65,178.22,142.17
NA,NA,NA,NA,110.28,137.28
71.83,74.79,95.06,97.67,110.47,140.28
69.88,NA,93.8,NA,109.79,NA
NA,NA,59.68,222.02,107.51,171.77
NA,NA,86,182.68,129.3,NA
26.16,1.52,93.71,185.11,137.61,171.35
NA,233.73,177.02,NA,NA,NA
200.56,NA,183.88,NA,NA,NA
201.89,74.79,184.24,NA,NA,NA
NA,77.61,96.65,98.88,105.78,NA
65.76,234.24,123.73,214.93,181.39,NA
NA,67.86,NA,100.17,110.36,NA
97.37,116.71,121.84,NA,NA,NA
289.45,233.11,247.56,251.31,71.68,190.13
NA,231.16,182.57,NA,NA,NA
NA,235.19,181.6,NA,73.02,180.94
299.8,NA,289.85,NA,264.75,NA
52.15,49.95,76.78,278.44,109.05,NA
NA,NA,NA,99.28,110.36,143.07
75.58,NA,92.09,NA,108.56,138.31
NA,336.09,59.1,NA,NA,NA
NA,NA,59.62,NA,144.2,164.4
31.13,355.23,88.62,239.64,110.5,NA
77.42,124.25,88.68,99.57,NA,NA
57.17,50.93,82.85,NA,112.34,NA
NA,NA,80.61,NA,111.23,NA
69.77,73.96,NA,NA,NA,NA
67.54,NA,91.11,NA,88.39,139.33
NA,NA,55.18,NA,104.21,NA
NA,191.39,159.33,187.25,NA,NA
NA,116.52,119.91,123.13,NA,NA
76.99,229.41,180.07,216.2,179.18,NA
111.32,NA,123.78,NA,NA,NA
53.47,51.79,81.11,92.13,180.55,NA
297.15,NA,285.57,93.69,NA,NA
NA,NA,NA,NA,105.52,141.48
NA,74.25,NA,181.93,NA,NA
NA,340.46,58.16,NA,NA,NA
NA,NA,NA,NA,105.07,172.8
23.62,334.5,55.49,245.88,144.98,NA
NA,23.8,NA,124.3,NA,NA
97.05,27.95,79.68,126.52,122.01,85.08
NA,NA,84.02,NA,119.64,NA
NA,144.42,93.8,225.86,153.42,NA
NA,322.83,92.16,NA,NA,NA
NA,323.89,NA,226.87,154.07,177.03
NA,234.47,184,NA,NA,NA
NA,NA,NA,NA,107.95,140.44
23.78,NA,59.33,NA,145.79,NA
177.35,334.94,93.82,246.28,NA,NA
NA,NA,91.51,100.07,109.63,138.84
70.95,74.22,93.19,100.98,106.81,NA
NA,68.4,94.51,NA,NA,NA
93.51,NA,75.72,NA,108.33,NA
NA,36.32,94.43,114.11,NA,NA
NA,229.52,NA,191.18,NA,NA
NA,230.21,97.41,195.11,138.2,NA
46.97,24.86,276.28,NA,NA,NA
205.94,NA,77.8,NA,112.66,86.1
46.5,24.2,182.26,NA,122.38,NA
23.27,333.52,183.24,246.23,146.79,NA
77.38,131.43,133.17,98.7,142.16,NA
70.91,73.14,91.71,157.19,94.29,168.37
NA,NA,60.86,NA,141.77,NA
NA,334.38,NA,223.29,NA,NA
NA,NA,88.13,99.54,NA,NA
37.93,258.47,92.25,55.16,108.61,NA
NA,NA,NA,NA,100.91,142.53
NA,13.15,163.23,219.44,NA,NA
NA,NA,NA,NA,73.61,149.72
NA,334.4,155.68,237.95,145.75,175.45
54.54,47.97,NA,102.12,181.46,189
NA,66.72,88.03,NA,NA,NA
NA,NA,NA,98.42,109.82,NA
NA,NA,87.53,247.29,111.97,NA
70.02,NA,96.91,99.6,NA,NA
NA,NA,NA,NA,109.99,138.43
NA,56.98,NA,96.24,NA,NA
NA,NA,NA,NA,108.72,135.05
NA,NA,86.74,53.38,111.53,NA
NA,22.5,78.4,NA,124.08,158.68
NA,66.14,NA,98.75,NA,NA
63.88,236.65,117.37,NA,NA,NA
71.62,71.39,94.69,104,110.54,136.7
NA,NA,94.66,100.24,105.38,NA
NA,NA,93.72,99.03,110.07,141.72
NA,NA,NA,NA,108.16,137.53
77.33,233.96,181.55,NA,NA,NA
42.7,21.55,77.32,NA,NA,NA
44.19,236.7,82.44,217.03,133.92,156.62
NA,NA,NA,199.51,137.56,167.01
89.42,93.72,102.31,NA,NA,NA
299.2,289.27,285.73,NA,268.23,NA
78.03,NA,93.8,98.73,118.38,141.42
NA,236.96,181.71,NA,111.51,141.31
NA,18.62,NA,132.45,126.51,NA
44.16,20.17,77.17,NA,123.16,NA
101.47,118.9,NA,NA,NA,NA
NA,NA,93.22,100.63,108.98,NA
55.08,39.79,98.5,99.94,110.26,134.7
66.83,73.09,84.78,98.42,110.37,NA
NA,43.74,73.46,NA,NA,NA
58.85,43.3,75.09,89.36,108.69,NA
NA,NA,97.13,95.49,106.91,128.53
213.15,73.43,185.43,NA,NA,NA
NA,18.42,77.76,NA,124.71,159.33
197.43,32.05,89.18,124.95,137.98,NA
35.21,349.13,93.08,NA,142.18,NA
NA,46.63,86.21,101.66,115.17,146.81
61.05,64.84,104.42,101.68,109.93,NA
NA,238.85,188.12,NA,76.88,141.71
55.56,41.7,NA,NA,NA,NA
NA,NA,182.56,202.83,NA,NA
NA,NA,83.01,103.61,113.27,NA
NA,254.51,202.34,NA,202.79,NA
NA,NA,NA,NA,101.93,130.56
NA,NA,NA,219.46,181.16,NA
NA,NA,NA,208.06,140.61,NA
213.89,237.03,184.06,NA,NA,NA
109.27,111.95,111.8,NA,NA,NA
216.26,239.34,NA,NA,NA,NA
54.26,46.61,75.49,90.05,108.07,NA
64.12,64.29,88.29,98.26,109.19,142.54
NA,236.31,185.62,NA,NA,NA
63.93,63.2,90.98,98.34,NA,NA
NA,223,NA,218.04,NA,NA
NA,NA,NA,NA,109.51,142.74
97.1,101.23,89.98,137.77,110.73,142.19
64.39,236.13,177.72,NA,NA,NA
NA,237.11,NA,221.42,179.73,NA
50.96,45.4,75.82,90.9,107.25,NA
63.62,NA,134.54,98.65,108.78,NA
43.44,NA,95.79,NA,NA,NA
51.93,42.93,83.19,NA,124.42,169.91
NA,147.23,137.71,NA,NA,NA
214.95,146.32,136.2,158.88,NA,NA
NA,NA,79.56,155.17,145.09,NA
NA,NA,138.37,NA,144.96,NA
54.72,43.62,82.12,103.42,115.52,NA
146.31,200.2,161.36,194.84,NA,NA
297.74,NA,295.36,NA,281.67,NA
76.87,NA,90.72,NA,NA,NA
NA,54.83,NA,88.7,105.47,NA
51.15,49.07,NA,NA,NA,NA
NA,47.49,90.51,NA,107.81,143.89
70.62,72.71,89.67,95.21,105.99,83.82
41.38,13.2,NA,154.55,NA,NA
40.42,12.08,79.69,NA,124.7,NA
NA,NA,NA,NA,125.47,158.34
NA,NA,86.94,216.57,147.76,NA
32.4,342.09,91.45,NA,144.79,NA
85.9,94.63,NA,NA,NA,NA
67.42,NA,89.7,94.48,104.32,135.09
84.75,95.1,102.23,97.79,NA,NA
69.04,72.08,89.39,94.35,105.43,NA
51.53,38.36,NA,NA,NA,NA
NA,122.06,123.49,160.71,145.82,NA
100.78,NA,126.05,141.26,136.5,NA
267.5,255.94,NA,238.31,203.3,NA
103.31,135.48,131.25,NA,NA,NA
NA,NA,NA,140.38,138.5,NA
272.65,256.31,213.67,NA,NA,NA
NA,104.67,118.01,134.69,137.68,NA
272.22,259.01,NA,236.75,207.41,NA
NA,NA,NA,159.33,149.27,NA
NA,NA,133.64,NA,142.63,NA
NA,NA,NA,151.01,144.56,NA
102.34,131.03,NA,141.7,136.95,NA
296.99,66.9,NA,153.85,106.42,85.18
67.01,NA,89.27,115.39,105.2,NA
NA,37.11,NA,87.52,NA,NA
92.93,34.93,71.31,NA,109.62,NA
102.14,134.63,NA,NA,NA,NA
NA,119.31,87.04,94.63,132.21,134.54
NA,NA,NA,153.81,138.04,NA
101.4,129.65,129.61,NA,NA,NA
NA,NA,NA,93.86,103.69,133.11
98.32,124.17,NA,NA,NA,NA
48.02,75.9,93.16,136.88,137.23,NA
98.01,NA,127.79,NA,NA,NA
48.83,32.77,80.03,89.65,NA,NA
NA,256.91,216.72,NA,NA,NA
99.14,NA,127.94,141.83,139.8,NA
48.62,38.4,76.9,87.82,106.74,143.79
104.98,132.65,NA,NA,NA,NA
120.47,132.98,137.37,NA,139.86,NA
99.87,129.85,NA,NA,NA,NA
NA,130.31,129.92,140.5,NA,NA
101.81,133.36,NA,NA,NA,NA
101.5,134.62,130.56,NA,NA,NA
NA,NA,NA,86,107.72,NA
100.6,128.69,133.4,NA,NA,NA
NA,NA,128.42,146.06,138.52,NA
97.74,NA,104.55,NA,144.23,135.34
NA,NA,NA,146.52,143.04,NA
NA,NA,128.33,144.99,139.39,153.19
NA,NA,NA,144.46,137.75,NA
101.49,128.88,133.58,142.96,139.53,NA
NA,129.3,130.45,133.1,139.11,NA
105.75,130.06,129.22,147.32,NA,NA
114.61,154.26,139.99,163,NA,NA
104.49,131.97,141.59,NA,NA,NA
93.77,128.76,NA,NA,NA,NA
109.05,128.66,NA,NA,NA,NA
NA,NA,110.97,NA,119.26,NA
298.29,128.54,294.35,146.13,NA,NA
NA,NA,167.3,202.4,NA,NA
NA,157.7,NA,161.4,NA,NA
NA,NA,130.49,148.59,141.44,160.37
112.94,154.44,141.81,NA,NA,NA
100.76,129.6,130.42,147.63,NA,NA
NA,127.17,131.38,144.76,NA,NA
104.22,133.73,129.43,NA,NA,NA
94.41,128.99,NA,NA,NA,NA
NA,NA,128.32,149.12,139.75,NA
101.62,131.99,131.88,NA,NA,NA
53.52,130.08,71.69,154.31,124.87,NA
99.63,129.79,71.53,NA,122.79,NA
NA,NA,128.99,NA,133.48,NA
109.5,130.15,130.68,153.69,140.92,NA
NA,155.95,141.25,NA,NA,NA
102.57,130.07,NA,NA,NA,NA
NA,NA,NA,143.57,138.14,NA
85.1,5.98,NA,162.45,127.47,NA
NA,NA,NA,148.77,140.5,NA
145.51,156.77,140.98,NA,NA,NA
NA,NA,NA,162.52,149.34,168.05
NA,129.35,141.17,166.88,147.81,NA
NA,156.34,139.27,NA,NA,NA
NA,NA,128.26,148.91,NA,NA
NA,NA,141.65,166.57,NA,NA
NA,180.42,161.97,NA,NA,NA
42.55,24.37,70.27,NA,109.72,NA
NA,NA,66.98,NA,110.98,84.65
NA,NA,NA,145.32,140.44,NA
111.9,146.9,NA,NA,NA,NA
99.76,131.77,NA,147.82,NA,NA
111.71,130.26,131.89,NA,NA,NA
NA,NA,140.05,163.33,149.85,NA
NA,NA,32.6,NA,109.64,NA
114.54,155.84,NA,NA,NA,NA
43.18,5.51,69.74,174.6,NA,NA
NA,NA,161.98,186.24,127.26,NA
NA,NA,NA,147.93,135.23,NA
NA,135.21,130.72,NA,NA,NA
98.43,131.73,131.42,NA,NA,NA
111.85,158.47,141.47,NA,NA,NA
NA,158.9,144,NA,NA,NA
113.67,158.49,NA,162.02,NA,NA
154.22,194.39,161.8,NA,NA,NA
NA,NA,NA,147.85,137.95,NA
NA,135.32,131.17,NA,NA,NA
NA,NA,NA,150.88,139.87,NA
109.38,159.22,142.93,NA,NA,NA
NA,160,141.67,NA,NA,NA
NA,NA,NA,150.61,141.1,NA
NA,NA,140.15,168.4,NA,NA
NA,NA,132.03,155.5,145.42,NA
NA,NA,NA,155.52,141.47,NA
NA,NA,NA,NA,120.59,144.65
NA,NA,NA,79.13,108.54,NA
100.78,136.16,82.3,152.69,NA,NA
NA,136.04,128.97,NA,140.87,161.86
NA,132.04,135.21,153.58,141.96,164.46
274.72,NA,239.7,NA,NA,NA
64.88,63.79,92.12,100.43,110.86,NA
102.88,105.29,NA,115.44,122.13,NA
NA,18.19,61.2,73.88,144.84,NA
98.13,NA,133.88,NA,111.72,NA
92.52,134.72,NA,NA,NA,NA
118.8,142.11,137.51,NA,NA,NA
109.2,113.74,NA,NA,NA,NA
123.91,136.42,NA,NA,NA,NA
97.59,NA,131.89,NA,139.59,NA
1.64,310.58,NA,258.09,167.33,NA
NA,NA,62.6,75.48,NA,NA
NA,NA,NA,218.47,131.43,NA
NA,NA,61.76,NA,106.25,153
99.73,NA,130.42,NA,NA,NA
NA,NA,NA,77.26,112.87,151.53
91.12,NA,112.4,NA,123.26,NA
27.53,NA,154.38,NA,NA,NA
NA,NA,103.81,NA,114.84,NA
100.32,135.38,NA,NA,NA,NA
NA,NA,NA,NA,143.29,159.8
NA,NA,230.89,154.92,208.55,NA
284.79,NA,233.94,NA,144.52,NA
NA,NA,NA,NA,212.37,209.73
37.92,10.52,67.55,137.59,121.18,NA
NA,355.16,NA,229.37,130.4,NA
NA,353.29,NA,229.28,122.79,NA
NA,NA,NA,158.36,142.19,NA
96.75,129.53,132.38,232.32,127.72,84.44
95.49,139.38,NA,NA,NA,NA
96.94,136.01,NA,NA,NA,NA
NA,NA,NA,153.86,142.56,NA
31.92,351.85,NA,232.75,130.16,NA
297.9,NA,294.27,NA,280.85,NA
100.43,135.62,130.22,NA,NA,NA
99.12,136.1,NA,153.86,145.28,161.6
NA,258.23,295.5,NA,214.04,NA
37.02,5.36,66.52,155.43,123.7,83.03
28.55,NA,66.46,238.58,143.34,NA
NA,NA,NA,51.85,108.81,NA
285.82,NA,239.84,NA,NA,NA
NA,345.82,59.23,242.45,136.79,NA
NA,343.7,60.27,241.66,135.95,NA
169.97,210.32,NA,NA,NA,NA
NA,158,139.78,168.79,NA,NA
NA,137.55,132.33,NA,NA,NA
NA,NA,NA,167.26,148.63,161.77
97.76,158.39,134.13,NA,NA,NA
NA,NA,47.45,NA,108.57,NA
12.16,335.3,15.38,292.39,118.78,NA
20.09,NA,44.92,NA,146.71,NA
NA,142.23,140.29,167.28,149.36,NA
95.15,142.34,132.58,NA,NA,NA
95.77,139.67,131.83,NA,NA,NA
NA,NA,NA,NA,112.23,144.07
89.6,143.83,NA,NA,NA,NA
93.71,142.03,133.86,NA,NA,NA
94.36,144.59,132.88,161.51,146.59,168.47
NA,217.52,174.58,NA,NA,NA
NA,155.23,139.74,180.74,144.57,NA
NA,289.1,NA,280.58,278.6,NA
96.77,139.58,131.34,NA,NA,NA
295.46,NA,294.38,277.82,277.56,NA
93.72,103.36,NA,113.62,NA,NA
97.08,147.67,135.84,NA,NA,NA
95.37,141.58,NA,NA,NA,NA
NA,NA,NA,138.93,134.83,NA
NA,NA,133.16,160.07,142.77,NA
98.55,141.86,132.44,NA,NA,NA
298.56,NA,289.25,NA,NA,NA
NA,NA,134.56,157.85,NA,NA
178.85,219.37,176.39,NA,NA,NA
94.37,100.15,NA,163.15,147.25,NA
NA,218.11,176.6,161.35,NA,NA
NA,NA,NA,167.74,150.12,NA
27.92,353.66,NA,234.95,129.43,163.9
97.32,153.67,138.61,161.02,NA,NA
99.59,NA,137.53,NA,NA,NA
110.53,135.48,133.18,143.09,NA,NA
114.89,140.48,137.84,NA,NA,NA
NA,144.11,136.45,151.83,NA,NA
NA,NA,NA,163.39,147.29,NA
94.39,121.19,125.18,NA,NA,NA
111.98,141.57,134.16,145.12,141.39,NA
269.55,270.64,84.4,NA,218.98,216.01
NA,NA,131.93,145.03,NA,NA
NA,NA,NA,245.41,146.86,NA
NA,290.36,NA,279.51,NA,NA
NA,NA,NA,144.52,142.3,NA
110.68,136.09,132.82,146.24,NA,NA
NA,325.71,NA,258.26,NA,NA
NA,270.58,NA,249.84,218.37,NA
295.4,NA,293.45,NA,280.5,NA
NA,NA,NA,NA,111.21,135.12
93.85,118.8,84.31,NA,141.32,NA
92.51,150.53,136.52,NA,NA,NA
118.17,142.89,138.18,NA,NA,NA
NA,NA,NA,175.93,145.02,NA
93.2,NA,133.77,NA,141.47,NA
119.07,138.28,137.17,145.68,NA,NA
29.95,1.14,47.85,345.15,111.31,NA
110.9,136.55,132.76,349.29,NA,NA
111.69,141.8,138.2,150.68,NA,NA
NA,NA,NA,290.56,138.25,183.26
4.65,NA,10.28,144.19,142.85,NA
NA,NA,NA,167.82,145,NA
92.11,144.26,135.12,162.81,NA,NA
NA,NA,NA,163.24,145.92,NA
112.19,154.52,137.1,NA,144.34,NA
NA,134.68,134.19,164.14,138.4,NA
298.68,NA,296.44,NA,NA,NA
NA,141.97,138.93,151.31,142.67,NA
NA,133.7,132.16,139.58,138.84,NA
NA,NA,NA,162.99,146.74,167.57
NA,NA,133.13,145.02,139.52,NA
NA,286.84,NA,282.95,278.17,NA
NA,NA,NA,164.28,145.99,166.76
NA,NA,133.3,NA,140.16,NA
93.65,147.18,133.19,NA,NA,NA
NA,148.85,135.19,NA,NA,NA
117.5,141.63,137.13,NA,NA,NA
NA,149.75,134.65,166.53,149.42,NA
86.38,NA,108.12,NA,NA,NA
NA,NA,NA,162.91,149.3,NA
